Pathway_ID,Algorithm,Node,IDF
WP4564,original,http://www.ncbi.nlm.nih.gov/gene/208,nan
WP4564,original,http://www.ncbi.nlm.nih.gov/gene/10000,nan
WP4564,original,http://www.ncbi.nlm.nih.gov/gene/207,nan
WP4564,original,http://www.ncbi.nlm.nih.gov/gene/2353,nan
WP4564,original,http://www.ncbi.nlm.nih.gov/gene/3725,nan
WP4564,original,http://www.ncbi.nlm.nih.gov/gene/1009,nan
WP4564,original,http://www.ncbi.nlm.nih.gov/gene/5290,nan
WP4564,original,http://www.ncbi.nlm.nih.gov/gene/5291,nan
WP4564,original,http://www.ncbi.nlm.nih.gov/gene/5293,nan
WP4564,original,http://www.ncbi.nlm.nih.gov/gene/8503,nan
WP4564,original,http://www.ncbi.nlm.nih.gov/gene/30849,nan
WP4564,original,http://www.ncbi.nlm.nih.gov/gene/23533,nan
WP4564,original,http://www.ncbi.nlm.nih.gov/gene/146850,nan
WP4564,original,http://www.ncbi.nlm.nih.gov/gene/5294,nan
WP4564,original,http://www.ncbi.nlm.nih.gov/gene/25791,nan
WP4564,original,http://www.ncbi.nlm.nih.gov/gene/7074,nan
WP4564,original,http://www.ncbi.nlm.nih.gov/gene/7204,nan
WP4564,original,http://www.ncbi.nlm.nih.gov/gene/4804,nan
WP4564,original,http://www.ncbi.nlm.nih.gov/gene/4313,nan
WP4564,original,http://www.ncbi.nlm.nih.gov/gene/7291,nan
WP4564,original,http://www.ncbi.nlm.nih.gov/gene/4318,nan
WP4564,original,http://www.ncbi.nlm.nih.gov/gene/6774,nan
WP4564,original,http://www.ncbi.nlm.nih.gov/gene/1009,nan
WP4564,original,http://www.ncbi.nlm.nih.gov/gene/5879,nan
WP4564,original,http://www.ncbi.nlm.nih.gov/gene/5058,nan
WP4564,original,http://www.ncbi.nlm.nih.gov/gene/5062,nan
WP4564,original,http://www.ncbi.nlm.nih.gov/gene/5063,nan
WP4564,original,http://www.ncbi.nlm.nih.gov/gene/10298,nan
WP4564,original,http://www.ncbi.nlm.nih.gov/gene/57144,nan
WP4564,original,http://www.ncbi.nlm.nih.gov/gene/56924,nan
WP4564,original,http://www.ncbi.nlm.nih.gov/gene/25791,nan
WP4564,original,http://www.ncbi.nlm.nih.gov/gene/7074,nan
WP4564,original,http://www.ncbi.nlm.nih.gov/gene/7204,nan
WP4564,original,http://www.ncbi.nlm.nih.gov/gene/387,nan
WP4564,original,http://www.ncbi.nlm.nih.gov/gene/375,nan
WP4564,original,http://www.ncbi.nlm.nih.gov/gene/2048,nan
WP4564,original,http://www.ncbi.nlm.nih.gov/gene/2049,nan
WP4564,original,http://www.ncbi.nlm.nih.gov/gene/2050,nan
WP4564,original,http://www.ncbi.nlm.nih.gov/gene/2051,nan
WP4564,original,http://www.ncbi.nlm.nih.gov/gene/2047,nan
WP4564,original,http://www.ncbi.nlm.nih.gov/gene/4317,nan
WP4564,original,http://www.ncbi.nlm.nih.gov/gene/10000,nan
WP4564,original,http://www.ncbi.nlm.nih.gov/gene/207,nan
WP4564,original,http://www.ncbi.nlm.nih.gov/gene/208,nan
WP4564,original,http://www.ncbi.nlm.nih.gov/gene/2353,nan
WP4564,original,http://www.ncbi.nlm.nih.gov/gene/3725,nan
WP4564,original,http://www.ncbi.nlm.nih.gov/gene/5291,nan
WP4564,original,http://www.ncbi.nlm.nih.gov/gene/5293,nan
WP4564,original,http://www.ncbi.nlm.nih.gov/gene/8503,nan
WP4564,original,http://www.ncbi.nlm.nih.gov/gene/30849,nan
WP4564,original,http://www.ncbi.nlm.nih.gov/gene/23533,nan
WP4564,original,http://www.ncbi.nlm.nih.gov/gene/146850,nan
WP4564,original,http://www.ncbi.nlm.nih.gov/gene/5294,nan
WP4564,original,http://www.ncbi.nlm.nih.gov/gene/5290,nan
WP4565,CosineSimilarity,RAC1,nan
WP4565,CosineSimilarity,RHOA (human),nan
WP4565,CosineSimilarity,PAK2,nan
WP4565,CosineSimilarity,PAK3,nan
WP4565,CosineSimilarity,PAK4,nan
WP4565,CosineSimilarity,PAK5,nan
WP4565,CosineSimilarity,PAK6,nan
WP4565,CosineSimilarity,PAK1,nan
WP4565,CosineSimilarity,CDH11,nan
WP4565,CosineSimilarity,NGEF,nan
WP4565,CosineSimilarity,TIAM1,nan
WP4565,CosineSimilarity,TRIO,nan
WP4565,CosineSimilarity,proBDNF,nan
WP4565,CosineSimilarity,NGFR,nan
WP4565,CosineSimilarity,NTRK2,nan
WP4565,CosineSimilarity,valproic acid,13.4891126
WP4565,CosineSimilarity,KIDINS220,nan
WP4565,CosineSimilarity,SORT1,nan
WP4565,CosineSimilarity,AKT2,nan
WP4565,CosineSimilarity,AKT3,nan
WP4565,CosineSimilarity,AKT1,nan
WP4565,CosineSimilarity,FOS,nan
WP4565,CosineSimilarity,JUN,nan
WP4565,CosineSimilarity,EPHB1,nan
WP4565,CosineSimilarity,ARF1,nan
WP4565,CosineSimilarity,aflatoxin B1,nan
WP4565,CosineSimilarity,STAT3,nan
WP4565,CosineSimilarity,EPHB2,nan
WP4565,CosineSimilarity,EPHB3,nan
WP4565,CosineSimilarity,EPHB4,nan
WP4565,CosineSimilarity,EPHB6,nan
WP4565,CosineSimilarity,MMP8 (human),nan
WP4565,CosineSimilarity,F2RL2,nan
WP4565,CosineSimilarity,MMP2,nan
WP4565,CosineSimilarity,TWIST1,nan
WP4565,CosineSimilarity,MMP9,nan
WP4565,CosineSimilarity,PIK3CA,nan
WP4565,CosineSimilarity,PIK3CB,nan
WP4565,CosineSimilarity,PIK3CD,nan
WP4565,CosineSimilarity,PIK3R3,nan
WP4565,CosineSimilarity,PIK3R4,nan
WP4565,CosineSimilarity,PIK3R5,nan
WP4565,CosineSimilarity,PIK3R6,nan
WP4565,CosineSimilarity,PIK3CG,nan
WP4565,CosineSimilarity,Signaling by PTK6,nan
WP4565,CosineSimilarity,MAPK6/MAPK4 signaling,nan
WP4565,CosineSimilarity,Adaptive Immune System,nan
WP4565,CosineSimilarity,Axon guidance,nan
WP4565,CosineSimilarity,Signaling by ROBO receptors,nan
WP4565,CosineSimilarity,Fcgamma receptor (FCGR) dependent phagocytosis,nan
WP4565,CosineSimilarity,protein_coding_gene,7.6837894
WP4565,CosineSimilarity,p75 NTR receptor-mediated signalling,nan
WP4565,CosineSimilarity,Netrin-1 signaling,nan
WP4565,CosineSimilarity,Status epilepticus without prominent motor symptoms,16.2617013
WP4565,CosineSimilarity,BDNF (human),nan
WP4565,CosineSimilarity,SORT1,nan
WP4565,CosineSimilarity,Signaling by NTRKs,nan
WP4565,CosineSimilarity,Signaling by NTRK1 (TRKA),nan
WP4565,CosineSimilarity,Signal Transduction,nan
WP4565,CosineSimilarity,Depression,nan
WP4565,CosineSimilarity,Intrinsic Pathway for Apoptosis,nan
WP4565,CosineSimilarity,Costimulation by the CD28 family,nan
WP4565,CosineSimilarity,Neoplasm of the breast,12.9117972
WP4565,CosineSimilarity,Gene expression (Transcription),nan
WP4565,CosineSimilarity,VEGFR2 mediated vascular permeability,nan
WP4565,CosineSimilarity,Transcriptional Regulation by TP53,nan
WP4565,CosineSimilarity,Immune System,nan
WP4565,CosineSimilarity,Generic Transcription Pathway,nan
WP4565,CosineSimilarity,CD28 co-stimulation,nan
WP4565,CosineSimilarity,IRS-related events triggered by IGF1R,nan
WP4565,CosineSimilarity,Signaling by Interleukins,nan
WP4565,CosineSimilarity,VEGFA-VEGFR2 Pathway,nan
WP4565,CosineSimilarity,Activation of RAC1,nan
WP4565,CosineSimilarity,EPH-Ephrin signaling,nan
WP4565,CosineSimilarity,Developmental Biology,nan
WP4565,CosineSimilarity,RHO GTPases activate PAKs,nan
WP4565,CosineSimilarity,EPHB-mediated forward signaling,nan
WP4565,CosineSimilarity,EPH-ephrin mediated repulsion of cells,nan
WP4565,CosineSimilarity,EPHB1,nan
WP4565,CosineSimilarity,NTRK2,nan
WP4565,CosineSimilarity,EPHB6,nan
WP4565,CosineSimilarity,gene,nan
WP4565,CosineSimilarity,Ephrin signaling,nan
WP4565,CosineSimilarity,Breast carcinoma,nan
WP4565,CosineSimilarity,Cytokine Signaling in Immune system,nan
WP4565,CosineSimilarity,Neoplasm of the pancreas,14.1216351
WP4565,CosineSimilarity,Aortic rupture,nan
WP4565,CosineSimilarity,TWIST1,nan
WP4565,CosineSimilarity,MMP9,nan
WP4565,CosineSimilarity,CDH11,nan
WP4565,CosineSimilarity,Degradation of the extracellular matrix,nan
WP4565,CosineSimilarity,Signaling by ERBB2,nan
WP4565,CosineSimilarity,cutaneous melanoma,nan
WP4565,CosineSimilarity,GAB1 signalosome,nan
WP4565,CosineSimilarity,"Interleukin-3, Interleukin-5 and GM-CSF signaling",nan
WP4565,CosineSimilarity,Phospholipid metabolism,nan
WP4565,CosineSimilarity,PI Metabolism,nan
WP4565,CosineSimilarity,Signaling by GPCR,nan
WP4565,CosineSimilarity,Hemostasis,nan
WP4565,CosineSimilarity,IGF1R signaling cascade,nan
WP4565,CosineSimilarity,Signaling by VEGF,nan
WP4565,CosineSimilarity,Interleukin-2 family signaling,nan
WP4565,CosineSimilarity,DAP12 interactions,nan
WP4565,CosineSimilarity,Innate Immune System,nan
WP4565,CosineSimilarity,Metabolism,nan
WP4565,CosineSimilarity,Downstream signal transduction,nan
WP4565,CosineSimilarity,PI3K/AKT activation,nan
WP4565,CosineSimilarity,Signaling by SCF-KIT,nan
WP4565,CosineSimilarity,diffuse large B-cell lymphoma,7.4974918
WP4565,CosineSimilarity,Regulation of signaling by CBL,nan
WP4565,CosineSimilarity,PIK3CD,nan
WP4565,CosineSimilarity,PIK3R5,nan
WP4565,CosineSimilarity,GPCR downstream signalling,nan
WP4565,CosineSimilarity,G-protein beta:gamma signalling,nan
WP4565,CosineSimilarity,"PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling",nan
WP4565,CosineSimilarity,GPVI-mediated activation cascade,nan
WP4565,CosineSimilarity,PIK3R3,nan
WP4565,CosineSimilarity,PIK3CG,nan
WP4565,CosineSimilarity,Insulin receptor signalling cascade,nan
WP4565,CosineSimilarity,Signaling by Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R),nan
WP4565,CosineSimilarity,"Platelet activation, signaling and aggregation",nan
WP4565,CosineSimilarity,G beta:gamma signalling through PI3Kgamma,nan
WP4565,CosineSimilarity,Toll Like Receptor 3 (TLR3) Cascade,nan
WP4565,CosineSimilarity,hereditary diffuse gastric adenocarcinoma,11.257755
WP4565,CosineSimilarity,NGEF,nan
WP4565,CosineSimilarity,TIAM1,nan
WP4565,CosineSimilarity,Cell-Cell communication,nan
WP4565,CosineSimilarity,G alpha (12/13) signalling events,nan
WP4565,CosineSimilarity,Signaling by Rho GTPases,nan
WP4565,CosineSimilarity,TRIO,nan
WP4565,PDP,RAC1,nan
WP4565,PDP,RHOA (human),nan
WP4565,PDP,PAK2,nan
WP4565,PDP,PAK3,nan
WP4565,PDP,PAK4,nan
WP4565,PDP,PAK5,nan
WP4565,PDP,PAK6,nan
WP4565,PDP,PAK1,nan
WP4565,PDP,CDH11,nan
WP4565,PDP,NGEF,nan
WP4565,PDP,TIAM1,nan
WP4565,PDP,TRIO,nan
WP4565,PDP,proBDNF,nan
WP4565,PDP,NGFR,nan
WP4565,PDP,NTRK2,nan
WP4565,PDP,valproic acid,13.4891126
WP4565,PDP,KIDINS220,nan
WP4565,PDP,SORT1,nan
WP4565,PDP,AKT2,nan
WP4565,PDP,AKT3,nan
WP4565,PDP,AKT1,nan
WP4565,PDP,tert-butyl hydroperoxide,15.0089383
WP4565,PDP,JUN,nan
WP4565,PDP,FOS,nan
WP4565,PDP,EPHB1,nan
WP4565,PDP,ARF1,nan
WP4565,PDP,aflatoxin B1,nan
WP4565,PDP,STAT3,nan
WP4565,PDP,EPHB2,nan
WP4565,PDP,EPHB3,nan
WP4565,PDP,EPHB4,nan
WP4565,PDP,EPHB6,nan
WP4565,PDP,MMP8 (human),nan
WP4565,PDP,F2RL2,nan
WP4565,PDP,MMP2,nan
WP4565,PDP,TWIST1,nan
WP4565,PDP,MMP9,nan
WP4565,PDP,PIK3CA,nan
WP4565,PDP,PIK3CB,nan
WP4565,PDP,PIK3CD,nan
WP4565,PDP,PIK3R3,nan
WP4565,PDP,PIK3R4,nan
WP4565,PDP,PIK3R5,nan
WP4565,PDP,PIK3R6,nan
WP4565,PDP,PIK3CG,nan
WP4565,PDP,RHO GTPases activate KTN1,nan
WP4565,PDP,Nef and signal transduction,nan
WP4565,PDP,CD28 dependent Vav1 pathway,nan
WP4565,PDP,Activation of RAC1,nan
WP4565,PDP,DSCAM interactions,nan
WP4565,PDP,Cell-Cell communication,nan
WP4565,PDP,NRAGE signals death through JNK,nan
WP4565,PDP,EPHB-mediated forward signaling,nan
WP4565,PDP,DCC mediated attractive signaling,nan
WP4565,PDP,Neurodegeneration,14.4699418
WP4565,PDP,Status epilepticus without prominent motor symptoms,16.2617013
WP4565,PDP,BDNF (human),nan
WP4565,PDP,SORT1,nan
WP4565,PDP,Signaling by NTRKs,nan
WP4565,PDP,protein_coding_gene,7.6837894
WP4565,PDP,Signaling by NTRK1 (TRKA),nan
WP4565,PDP,AKT-mediated inactivation of FOXO1A,nan
WP4565,PDP,AKT2,nan
WP4565,PDP,FOS,nan
WP4565,PDP,Fc epsilon receptor (FCERI) signaling,nan
WP4565,PDP,Interleukin-4 and Interleukin-13 signaling,nan
WP4565,PDP,Osteosarcoma,nan
WP4565,PDP,Semaphorin interactions,nan
WP4565,PDP,Axon guidance,nan
WP4565,PDP,Ephrin signaling,nan
WP4565,PDP,EPHB1,nan
WP4565,PDP,NTRK2,nan
WP4565,PDP,Developmental Biology,nan
WP4565,PDP,gene,nan
WP4565,PDP,Prostate cancer,nan
WP4565,PDP,Breast carcinoma,nan
WP4565,PDP,Neoplasm of the breast,12.9117972
WP4565,PDP,EPHB6,nan
WP4565,PDP,Immune System,nan
WP4565,PDP,"Platelet activation, signaling and aggregation",nan
WP4565,PDP,Anaplastic large-cell lymphoma,15.5685541
WP4565,PDP,middle cerebral artery infarction,11.7674627
WP4565,PDP,Aortic rupture,nan
WP4565,PDP,TWIST1,nan
WP4565,PDP,CDH11,nan
WP4565,PDP,CD28 dependent PI3K/Akt signaling,nan
WP4565,PDP,Hemimegalencephaly,nan
WP4565,PDP,head and neck carcinoma,5.7631756
WP4565,PDP,Regulation of signaling by CBL,nan
WP4565,PDP,PI3K Cascade,nan
WP4565,PDP,G beta:gamma signalling through PI3Kgamma,nan
WP4565,PDP,PI Metabolism,nan
WP4565,PDP,Innate Immune System,nan
WP4565,PDP,Activation of the AP-1 family of transcription factors,nan
WP4565,PDP,Neoplasm of the stomach,10.9861409
WP4565,PDP,NGEF,nan
WP4565,PDP,TIAM1,nan
WP4565,PDP,TRIO,nan
WP4565,original,http://www.ncbi.nlm.nih.gov/gene/5879,nan
WP4565,original,http://www.ncbi.nlm.nih.gov/gene/627,nan
WP4565,original,http://www.ncbi.nlm.nih.gov/gene/4804,nan
WP4565,original,http://www.ncbi.nlm.nih.gov/gene/4915,nan
WP4565,original,http://www.ncbi.nlm.nih.gov/gene/6272,nan
WP4565,original,http://www.ncbi.nlm.nih.gov/gene/208,nan
WP4565,original,http://www.ncbi.nlm.nih.gov/gene/10000,nan
WP4565,original,http://www.ncbi.nlm.nih.gov/gene/207,nan
WP4565,original,http://www.ncbi.nlm.nih.gov/gene/5062,nan
WP4565,original,http://www.ncbi.nlm.nih.gov/gene/5063,nan
WP4565,original,http://www.ncbi.nlm.nih.gov/gene/10298,nan
WP4565,original,http://www.ncbi.nlm.nih.gov/gene/57144,nan
WP4565,original,http://www.ncbi.nlm.nih.gov/gene/56924,nan
WP4565,original,http://www.ncbi.nlm.nih.gov/gene/5058,nan
WP4565,original,http://www.ncbi.nlm.nih.gov/gene/2047,nan
WP4565,original,http://www.ncbi.nlm.nih.gov/gene/2048,nan
WP4565,original,http://www.ncbi.nlm.nih.gov/gene/2049,nan
WP4565,original,http://www.ncbi.nlm.nih.gov/gene/2050,nan
WP4565,original,http://www.ncbi.nlm.nih.gov/gene/2051,nan
WP4565,original,http://www.ncbi.nlm.nih.gov/gene/375,nan
WP4565,original,http://www.ncbi.nlm.nih.gov/gene/57498,nan
WP4565,original,http://www.ncbi.nlm.nih.gov/gene/2151,nan
WP4565,original,http://www.ncbi.nlm.nih.gov/gene/6774,nan
WP4565,original,http://www.ncbi.nlm.nih.gov/gene/4313,nan
WP4565,original,http://www.ncbi.nlm.nih.gov/gene/7291,nan
WP4565,original,http://www.ncbi.nlm.nih.gov/gene/4318,nan
WP4565,original,http://www.ncbi.nlm.nih.gov/gene/5290,nan
WP4565,original,http://www.ncbi.nlm.nih.gov/gene/5291,nan
WP4565,original,http://www.ncbi.nlm.nih.gov/gene/5293,nan
WP4565,original,http://www.ncbi.nlm.nih.gov/gene/8503,nan
WP4565,original,http://www.ncbi.nlm.nih.gov/gene/30849,nan
WP4565,original,http://www.ncbi.nlm.nih.gov/gene/23533,nan
WP4565,original,http://www.ncbi.nlm.nih.gov/gene/146850,nan
WP4565,original,http://www.ncbi.nlm.nih.gov/gene/5294,nan
WP4565,original,http://www.ncbi.nlm.nih.gov/gene/2353,nan
WP4565,original,http://www.ncbi.nlm.nih.gov/gene/3725,nan
WP4565,original,http://www.ncbi.nlm.nih.gov/gene/1009,nan
WP4565,original,http://www.ncbi.nlm.nih.gov/gene/25791,nan
WP4565,original,http://www.ncbi.nlm.nih.gov/gene/7074,nan
WP4565,original,http://www.ncbi.nlm.nih.gov/gene/7204,nan
WP4565,original,http://www.ncbi.nlm.nih.gov/gene/387,nan
WP4565,original,http://www.ncbi.nlm.nih.gov/gene/5879,nan
WP4565,original,http://www.ncbi.nlm.nih.gov/gene/5062,nan
WP4565,original,http://www.ncbi.nlm.nih.gov/gene/5063,nan
WP4565,original,http://www.ncbi.nlm.nih.gov/gene/10298,nan
WP4565,original,http://www.ncbi.nlm.nih.gov/gene/57144,nan
WP4565,original,http://www.ncbi.nlm.nih.gov/gene/56924,nan
WP4565,original,http://www.ncbi.nlm.nih.gov/gene/5058,nan
WP4565,original,http://www.ncbi.nlm.nih.gov/gene/1009,nan
WP4565,original,http://www.ncbi.nlm.nih.gov/gene/25791,nan
WP4565,original,http://www.ncbi.nlm.nih.gov/gene/7074,nan
WP4565,original,http://www.ncbi.nlm.nih.gov/gene/7204,nan
WP4565,original,http://www.ncbi.nlm.nih.gov/gene/4804,nan
WP4565,original,http://www.ncbi.nlm.nih.gov/gene/4915,nan
WP4565,original,http://www.ncbi.nlm.nih.gov/gene/6272,nan
WP4565,original,http://www.ncbi.nlm.nih.gov/gene/57498,nan
WP4565,original,http://www.ncbi.nlm.nih.gov/gene/208,nan
WP4565,original,http://www.ncbi.nlm.nih.gov/gene/10000,nan
WP4565,original,http://www.ncbi.nlm.nih.gov/gene/207,nan
WP4565,original,http://www.ncbi.nlm.nih.gov/gene/2353,nan
WP4565,original,http://www.ncbi.nlm.nih.gov/gene/3725,nan
WP4565,original,http://www.ncbi.nlm.nih.gov/gene/375,nan
WP4565,original,http://www.ncbi.nlm.nih.gov/gene/6774,nan
WP4565,original,http://www.ncbi.nlm.nih.gov/gene/2048,nan
WP4565,original,http://www.ncbi.nlm.nih.gov/gene/2049,nan
WP4565,original,http://www.ncbi.nlm.nih.gov/gene/2050,nan
WP4565,original,http://www.ncbi.nlm.nih.gov/gene/2051,nan
WP4565,original,http://www.ncbi.nlm.nih.gov/gene/2047,nan
WP4565,original,http://www.ncbi.nlm.nih.gov/gene/4317,nan
WP4565,original,http://www.ncbi.nlm.nih.gov/gene/4313,nan
WP4565,original,http://www.ncbi.nlm.nih.gov/gene/7291,nan
WP4565,original,http://www.ncbi.nlm.nih.gov/gene/4318,nan
WP4565,original,http://www.ncbi.nlm.nih.gov/gene/5291,nan
WP4565,original,http://www.ncbi.nlm.nih.gov/gene/5293,nan
WP4565,original,http://www.ncbi.nlm.nih.gov/gene/8503,nan
WP4565,original,http://www.ncbi.nlm.nih.gov/gene/30849,nan
WP4565,original,http://www.ncbi.nlm.nih.gov/gene/23533,nan
WP4565,original,http://www.ncbi.nlm.nih.gov/gene/146850,nan
WP4565,original,http://www.ncbi.nlm.nih.gov/gene/5294,nan
WP4565,original,http://www.ncbi.nlm.nih.gov/gene/5290,nan
WP5283,CosineSimilarity,INOS,nan
WP5283,CosineSimilarity,NO,11.2411157
WP5283,CosineSimilarity,"asparagine--tRNA ligase, cytoplasmic (human)",nan
WP5283,CosineSimilarity,e-,nan
WP5283,CosineSimilarity,ROS,nan
WP5283,CosineSimilarity,mitogen-activated protein kinase 3 (human),nan
WP5283,CosineSimilarity,ATP,11.0997765
WP5283,CosineSimilarity,Fructose,nan
WP5283,CosineSimilarity,amino sugar,12.5854006
WP5283,CosineSimilarity,AGE,nan
WP5283,CosineSimilarity,anthocyanin cation,14.4699418
WP5283,CosineSimilarity,AGER (human),nan
WP5283,CosineSimilarity,N-glycosyl compound,10.2119678
WP5283,CosineSimilarity,uracil octosyl acid 5'-phosphate,nan
WP5283,CosineSimilarity,methyl dihydrogen phosphate,nan
WP5283,CosineSimilarity,NADPH,12.8439746
WP5283,CosineSimilarity,Glucose,9.7506992
WP5283,CosineSimilarity,cellular tumor antigen p53 (human),nan
WP5283,CosineSimilarity,protein kinase C theta type (human),nan
WP5283,CosineSimilarity,protein kinase C zeta type (human),nan
WP5283,CosineSimilarity,protein kinase C delta type (human),nan
WP5283,CosineSimilarity,protein kinase C eta type (human),nan
WP5283,CosineSimilarity,protein kinase C iota type (human),nan
WP5283,CosineSimilarity,protein kinase C epsilon type (human),nan
WP5283,CosineSimilarity,protein kinase C gamma type (human),nan
WP5283,CosineSimilarity,serine/threonine-protein kinase D3 (human),nan
WP5283,CosineSimilarity,protein kinase C alpha type (human),nan
WP5283,CosineSimilarity,protein kinase C beta type (human),nan
WP5283,CosineSimilarity,proton-coupled folate transporter (human),nan
WP5283,CosineSimilarity,"Sorbitol 
dehydrogenase",nan
WP5283,CosineSimilarity,sorbitol dehydrogenase (human),nan
WP5283,CosineSimilarity,NADH(2-),nan
WP5283,CosineSimilarity,O2- radical,nan
WP5283,CosineSimilarity,Glut-1,nan
WP5283,CosineSimilarity,Glut-3,nan
WP5283,CosineSimilarity,NMDA,16.2617013
WP5283,CosineSimilarity,Ca2+,nan
WP5283,CosineSimilarity,NAD(+),nan
WP5283,CosineSimilarity,TRPV1,nan
WP5283,CosineSimilarity,TRPA1,nan
WP5283,CosineSimilarity,MMP7,nan
WP5283,CosineSimilarity,MMP28,nan
WP5283,CosineSimilarity,MMP15,nan
WP5283,CosineSimilarity,MMP16,nan
WP5283,CosineSimilarity,MMP3,nan
WP5283,CosineSimilarity,MMP23B,nan
WP5283,CosineSimilarity,MMP20,nan
WP5283,CosineSimilarity,MMP1,nan
WP5283,CosineSimilarity,MMP2,nan
WP5283,CosineSimilarity,MMP10,nan
WP5283,CosineSimilarity,MMP11,nan
WP5283,CosineSimilarity,MMP8,nan
WP5283,CosineSimilarity,MMP9,nan
WP5283,CosineSimilarity,MMP13,nan
WP5283,CosineSimilarity,MMP12,nan
WP5283,CosineSimilarity,MMP24,nan
WP5283,CosineSimilarity,MMP21,nan
WP5283,CosineSimilarity,MMP14,nan
WP5283,CosineSimilarity,MMP25,nan
WP5283,CosineSimilarity,MMP19,nan
WP5283,CosineSimilarity,MMP27,nan
WP5283,CosineSimilarity,MMP17,nan
WP5283,CosineSimilarity,aflatoxin B1,nan
WP5283,CosineSimilarity,valproic acid,13.4891126
WP5283,CosineSimilarity,PRKCQ,nan
WP5283,CosineSimilarity,PRKCZ,nan
WP5283,CosineSimilarity,PRKCD,nan
WP5283,CosineSimilarity,PRKCH,nan
WP5283,CosineSimilarity,PRKCI,nan
WP5283,CosineSimilarity,PRKCE,nan
WP5283,CosineSimilarity,PRKCG,nan
WP5283,CosineSimilarity,PRKD3,nan
WP5283,CosineSimilarity,PRKCA,nan
WP5283,CosineSimilarity,PRKCB,nan
WP5283,CosineSimilarity,pesticide,8.2919977
WP5283,CosineSimilarity,essential hypertension,11.2054555
WP5283,CosineSimilarity,protein binding,2.7849984
WP5283,CosineSimilarity,DNA Double Strand Break Response,nan
WP5283,CosineSimilarity,Cellular Senescence,nan
WP5283,CosineSimilarity,mitogen-activated protein kinase 3 (human),nan
WP5283,CosineSimilarity,response to biotic stimulus,6.3210143
WP5283,CosineSimilarity,carbohydrate derivative,9.2980384
WP5283,CosineSimilarity,Hyperglycemia,nan
WP5283,CosineSimilarity,N-glycosyl compound,10.2119678
WP5283,CosineSimilarity,monoalkyl phosphate,16.9548485
WP5283,CosineSimilarity,NADP,12.8117137
WP5283,CosineSimilarity,intracellular part,2.55907
WP5283,CosineSimilarity,"nitric oxide synthase, endothelial (human)",nan
WP5283,CosineSimilarity,cellular tumor antigen p53 (human),nan
WP5283,CosineSimilarity,Cellular responses to stress,nan
WP5283,CosineSimilarity,PKC,6.1501026
WP5283,CosineSimilarity,PRKCQ,nan
WP5283,CosineSimilarity,PRKCZ,nan
WP5283,CosineSimilarity,PRKCD,nan
